timestamp,symbol,fundingInterval,fundingRate,fundingRateDaily
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-09-07T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-09-07T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,2.5e-05,7.500000000000001e-05
2020-09-07T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-09-08T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.000131,0.000393
2020-09-08T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.000508,0.001524
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-09-08T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0005,0.0015
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-09-08T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-09-08T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-09-09T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.000375,0.0011250000000000001
2020-09-09T20:00:00.000Z,ETHUSD,2000-01-01T08:00:00.000Z,0.000594,0.0017820000000000002
2016-11-04T04:00:00.000Z,ETHXBT,2000-01-01T08:00:00.000Z,-0.0016619999999999998,-0.004985999999999999
2016-11-04T04:00:00.000Z,FCTXBT,2000-01-01T08:00:00.000Z,4.6e-05,0.000138
2016-11-04T04:00:00.000Z,LSKXBT,2000-01-01T08:00:00.000Z,0.004110000000000001,0.012330000000000002
2020-09-09T20:00:00.000Z,LTCUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2016-11-04T04:00:00.000Z,LTCXBT,2000-01-01T08:00:00.000Z,0.0008309999999999999,0.0024929999999999996
2020-09-09T20:00:00.000Z,XBTUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-09-09T20:00:00.000Z,XRPUSD,2000-01-01T08:00:00.000Z,0.0001,0.00030000000000000003
2020-09-10T20:00:00.000Z,BCHUSD,2000-01-01T08:00:00.000Z,0.000753,0.0022589999999999997
